business_id,name
GwKFPfQA5kYcVSnPBpjtzg,Garfield's Restaurant
6JTxM3pZAaiauddFu88VpA,Café Casera
IZivKqtHyz4-ts8KsnvMrA,Kung Fu Tea
7gjYJ6leqm2IMJXNpKvIlw,Capriotti's Sandwich Shop
f-4N8MXGy_ifyGtfZrh6SQ,Popeyes Louisiana Kitchen
MD5aTUMKi-Qk0-jr3xRgng,Villa Italian Kitchen
77KuSFMOXqRGqcV9NJjzDA,Dirty South
mnU3iGsL55MCWXiWV3AcAQ,In-N-Out Burger
X6DR-xr0rQKnxl9jeZWFzw,Grand Café
5D3cAYturwbEqnj52b1Tmw,PT's
KhXu_LqzbJHQIt8ohpN1_w,Ruse Vegan Kitchen
5DH-yIBIvlpQopUk7HcTcg,Panera Bread
XjsCGzq5P1pCiAHotA9HCw,Round Table Pizza
ZJ0gQp0fcnIDiZv0m9--Gg,Angara India Spice Grill
Ye4uQAkfHbh8w0cCXCCLjQ,Café Zupas
tfg08x88Mr4nEr8_bVal7w,Restaurante Guadalajara
N6MzDoao6s68nAIW8vS9dQ,Biaggio's Pizzeria
LiXy4KBs7opABuCaHRqrhA,Forbes KTV Restaurant & Bar
kZ-ytO1SysT7mWchxwguZw,O My Rice
Ipkl7KtlqxCe8bMMkwHwPQ,50's Diner Omelet House
D6iaNp68eH0LFx5H1vWBCQ,Panda Express
PjhIQJf2dbdLxgnFrAUaNw,Chinita Mexican Bar & Grill
vGbsz1AWyVBiDe33sjCO1A,Caffè Bottega
kajp1s8tu9B59OyyHoBExg,Copper Whisk Café
szL4LjaGZpmsLjQ5ALmaQA,starbucks
6WRVv6S1IWR0nt4Lr2w7Og,China A Gogo
tgFQN5Jo4T_70m6mS8i_Ag,Las Tapatias
01VPJkcU0m8WzlA7dCEpVQ,Tea Space
PG9I7ZfeXV4UKVXo-yciLw,Ceres
mbOkgswPkYbbIUflogSC9A,Nagoya Japanese Restaurant
S9CrHJJnns3cqdGca7mQWQ,Chopstix
AqfEIxefqdArIWf9YUVAtQ,Omelet House
mGjyaCZUVvFhO8nolbDdnQ,Big Kitchen Buffet
tJzf6H1dkuUbL-t8bzL3dw,Carve
3GEEy7RP6e4bT4LAiWFMFQ,Pizza Rock
ujBk7cdEvo5FkD1e0Gzq1Q,Dragon Wok
S9Mq_9OmsL-_azC4Kczl4w,Johnny Rockets
lTixk1IT-D4hoMZ6LgoyHQ,The Barrymore
b3vRI8yXNK34hgC0Wd4Iag,Chin Chin
5Mp-PD_CUaPoJr6CP-WBdA,Rubio's
iIwKW2cBAxjElE8eUzjwqA,Bobby's Burger Palace
hojZyJk1Wf2UE2CpG7cgIg,Freddy's Frozen Custard & Steakburgers
xgrUl5uWTCexTGEWDrVqcg,Genesis Restaurant
IHnh6sKnutS_7IRHguW0PA,Las Famosas De Jose
aidcfUzZLOjWgwlxfv3UlA,Tony Big's Pizza N Pasta
OFNXLfKbnsh7zV6Iu3EbyA,Flamingo Pizza
zCuFlGmDGFyj3ytMfmnXEw,Long John Silver's
Z0kPVmXzo2rLEJwdothOWw,Goldilocks
-XKG6GamlSBwy5AcXQGAfA,Rickenbackers Cafe
b1WGIdd_oSwGYZtC769Shw,Rachel's Kitchen
GrR5CHz1Wvys6GSWtTup7Q,The Wiener's Circle
CVt6kBVBABSq-NA_FZfrVw,Shawarma Vegas
fVx43mUNg0JkVVpElFtrVw,Latin Fish
WJWFSF3o83yl2jHDKbScJg,Haza
hJgdrSbwhkp3-GbAyS79Gg,Pit Boss BBQ
Jur1iiejUFw_YCkfDfy1gQ,Orchids Garden Chinese Restaurant
dJF4C707KVhFx1qcRJhlEA,Phat Phrank's
6qKjl6xJQzLb9ka-QbTudA,Las Cazuelas
iHi-7vmZ6vQ1Kx6HOrqxKQ,5 Dollar Cafe
cxnbk6t6L3jnfT5n2Hbl3Q,SinCity Burgers
32JWhoH-Kiu1wRFTvHvW9Q,Pie Me Over
dVbZ0xbkwl8BWiqaDS0t-w,Putter's Bar & Grill
1WBVqmo7tgF0z0eGf4fPhQ,Pastaidea
7ibuDLfx8gEhESAufYIySw,Sushi Mon
qJEtXdrOQeo9py0Wqr6LKQ,Blaze Fast Fired Pizza
arzicWkekowFIyFAVU2tUw,Pampas
ppmYIHMCIL5bocUsJSsDWA,Market City Caffe
cZO6RmJcqRY9jGbYY71z-A,My Mother's House Italian Restaurant
0uzQymPVW2l24rpjX9KIBA,KFC
FhIeCF6QrsLaRvAeu0oEPQ,Bob Taylor's Ranch House
4V_EncSagOpI_0IuS7vURw,Long John Silver's
Wyc49dq1r5uMqBl9bHVPAw,Church's Chicken
12f7GOkkC0GZRMif-fidhQ,NASCAR Cafe
MZRqxvBkJLjKcoOjNz7yLA,Carlos'n Charlie's
J5ylw6DXGmQ6hM06Ne3XHw,The Phoenix Bar & Lounge
-SWWUof5TuWDVL5SEAml8Q,Wildburger
Mbcjfix9W-7SJXG25q5CPw,Soho Pizza Bar
kJl3l4fSa2spv_Mkhgogmg,Ito'y Sariling Atin
FK7JHSUMdznZefUW6X319A,McCarran Marketplace
YJi-xBxsTgegLF116qjQWA,Mountain View Plaza
qpub9UXk8oBJr95oq-MbIg,O-my Sushi
8tSoBxQ8KzMWvCw7a8KBCg,Philippine Gardens Karaoke Restaurant and Lounge
mijapPlo4pea6Bl8faEjyQ,M & M Soul Food
x-H-2BYL2XoDDLiub950Ag,Hunan Restaurant
-LMycE26AortJDsbc8oXOg,Jack In the Box
eavP59x5DOpGwVFhxbG4Cg,Pho Vietnamese Cuisine
MnYGGxWpMyQ7oncUPjbEmw,Nathan's Famous
cyV6Y8eOgpDTtdJQnB6FaA,ESPN Zone
Qic_L9ru9dJqPoLXW6T7yA,Cookie's BBQ
KUbCQ2ah__c5x0q_6b4oTA,Mar Y Tierra
mL9sLXHeA0q7aj8-BXXq4g,McDonald's
2mfBO8iZ5E_ULmcxEXqOrw,Union Restaurant & Lounge
0-cZ9XfpC3vsLotOJ6Nxfg,Double Down
ozMd45nXHTCl3mdOwouwlw,Shawarma House
3m2XZFVraCiqjgLxHi5MdA,Rosemary's Restaurant
39BNnMLzx0UUwkWKxGeQKA,La Cosina Mexican Restaurant
3LQhD2j97GuVIDAciQzX2Q,Firehouse Subs
XVVFgEY-0MsyEAR8SO7dzg,California Pizza Kitchen
aHFkZDm8g27zpzydNE8OMg,Sinful Subs
nuT8Bgfz7HTJQqbJFddkBw,Mad Onion
Ei21gZXbsXbJlWL0QxLVzA,Domino's Pizza
gsjxrwdHqKdTeNx3GeDKNQ,McDonald's
IyrDnrvUKpndj5zIv1KvGQ,Doña Maria Tamales Restaurant
NVcQuJ01BRqVeL-GT1UhTg,Port of Subs
JFNv5sKeKAf1ZVPnfbzpXw,East West Pizzeria
G64LZzcDOBzR55jn2yRKYw,J. Gumbo's
Za7NNCyOPnwem4xATpKSbg,Cafe Rio
sED2nCJYPWgjTK64_x9IRw,Carl's Jr Restaurants
Vzax98BCkEM1uYibYCzqPQ,The Restaurant At Los Prados
rHmILK3NBQWiRQMr9Sk8ew,Pt's Pub
hl6s4hGsJDcRhHIWrSM-UA,Azuza Hookah Lounge & Cafe
YU2XR_ZY-g2VzDpi7KMzEw,Icy Juicy
swl9MCD8CU7kbNvn0L4SJg,Skybox Sports Bar & Grill
_R-rjgz4Kwi4f3u0clFeKg,Sid's Cafe
0S2fiheNzQLDSCs89Kmgnw,Bowl of Heaven
Wp1UkYg5LjeI3rDByzPxlg,McDonald's
tgndyfvC3iSW9l-Vxu67Fg,Republic Cafe
RslaL6v-H9e3o2R-WrJKpA,Nour Deli And Bakery
VNOz_tOw_Hz3FAJeEHb_yg,Pyaar India Restaurant
orjSfu6Gcv2SQlXVsXdVBg,Habaneros Taco Grill #3
WKMdjxgfyiZ4V-nTMvKXYw,Southwest Trophies & Apparel
tro-hrljuY1cUAVFYauTlQ,In-N-Out Burger
y1esDY2vFyaTMf1YlRT7ZA,La Bella Napoli Pizzeria
AOEHe6uKrnC_Aje3kT8-7w,Angelo's Pizza  Kitchen
TUpyKJFqL_ySZMo54pT-Sw,La Flor De Michoacan Restaurant
BIbjBxoiJLS8CnNsSP64TQ,360 Gourmet Burrito
mx0x0XK57osJcJep-76hvw,Pizza Hut
dtVXEl_dASB1kn2erejiCw,Pho Thien Huong
EwxhzR-VghhMsRObXLMitw,Lou's Diner
BIwjYT9nqbkF7kbzne-tmQ,Wolfgang Puck Express
ns-s43oyaaXN0_lzmrgggw,Bagatelle Las Vegas
h5a8aJ_Pd71JzUGFA-IaAg,Thai BBQ
ViF5Kd7pBF1JJhlvEy1kpA,Jannat Indian Cuisine
JcWzvvDWh4RY04tvm1LQzA,McDonald's
SDtIdchX9WpKlH5Yst8kjQ,Red Rice
iAuOpYDfOTuzQ6OPpEiGwA,Memphis Championship Barbecue
LXt2Aycp2ILMWQmKsjl4Wg,Firehouse Subs
wf-Uj0LIfPhVSbxlmPcUqw,Cafe Heidelberg German Market & Restaurant
tthhJbshogN6gxy3fMp58g,Cabo Wabo Cantina
nyQsUIuE5hSPVbS4Z5O_UQ,Anthony's New York Pizza & Deli
HykZIiaHS35N2c5_QHoClA,Manna Korean BBQ
rdej8lNWQQTqXB-SlJqtbg,The Lodge Tenaya
hREo3XmS-UyLQZRhbR9Rtw,A Family Secret
oH6QAuoTLFaX97oqqpLTMg,Familia Pizzeria
DHUAQ4pzH9KKzGZDm1jZLg,Krispy Kreme
jLTJw1Gm9Q9KG-iS2PWkpA,American Gypsy Cafe
GKCX2DlxkbwY2DUu44u4rA,Super Mex Restaurant & Cantina
DqcD3YflYhArFsC4KVUnOw,Nothing Bundt Cakes
IkMwuS3eViVHK09npuG1jQ,El Pollo Loco
yYMTMtguT90BfMJVxasFuw,China Gourmet
EQD9Ii9UOFnd8lorP5IsEw,DQ Grill & Chill Restaurant
gWlasTc2Af0VV24mCR1tWg,Chipotle Mexican Grill
Kn23LDd740SBVJ7mum0fwg,V Bar
We16v_WgJei5cedG50OLTQ,New Asian BBQ Tan Tung Ky
ypfFfR3-PbtoslIhohNstw,Lee's Korean BBQ
sQT0FtN5tpsS3TxBd2FFRw,Mega Ramen & Thai Noodle
VrGI7_nRjXpn0415S3coGQ,Thai Style Noodle House
Me5FHm24cY34eDD2P0QmUw,Boardhouse Serious Sandwiches
YeCZ17qKPRHg_UUBoZ8CEQ,Hotel San Remo
o3Re9LeqDZvVURFUGndwEg,Pueblo Nuevo
EdY6q0CO2mlATpoTFkvHAw,Dim Sum Cafe
A0X1baHPgw9IiBRivu0G9g,Patisserie Manon
0IbboCQAEQlROAv5PKKO_Q,Aloha Island Grill
ydtCK4_pL7LRr85RDow3mg,Locomoco Hawaii  BBQ
GtrKMt4SFqh7eBl2CKeOIQ,Payless Pizza
m5niZy68d2gTtVWz89elfA,Slidin Thru
5xX1Eb4fBoUr53OJkgRHRQ,Sofia's Pizza
D9z7LXFn88Fp4nt4ovO1KA,New American Sandwich Co
9M0cQtHWkLNhGxPYt1qakA,Taqueria Santander
eZsvH0PfIlFn-qL486Bj3g,Taco Bell
GjbF1ZEbIpC2KqUbZ7KQWQ,Dynamite Grill
grf5Gmn_GAh8ImHTi3HLPg,Pizza Hut
JIfSollg32ifUzTw2K4PDQ,Taqueria El Buen Pastor
XUXczemir5J6L72pd2LLTQ,Ascar Cafe
L_gl5gnEMxvADScorL-2Hw,BJ's Cocktail Lounge West
31mm5EtlmT4557BTYAFOrA,China Gourmet
DgCAM01n2Qo5DsoKj_zkug,The Ka
Ehy-uoyjrL_w_tWdf8cwWA,Mariano's Pupusas Bahai Centroamerica
tNP02RaH2XAMs91fj8d-og,The Commissary Latin Kitchen by Richard Sandoval
03icrim6SfEQJlejDMbzsA,Pho Saigon
30TxDt2V8G7FWXsKaEKA9A,Marco's Pizza
MIVw2q74xy140VpbR8jBWg,Sloppi Jo's Roving Eatery
k1PkpDm5d5pYJI1K_3UYpw,Nathan's Famous
QSM3w1AAdFDQXGE26vNsZA,Pizza Hut
3uC7Lbc3RgUDTWQlBu4PqQ,Bouchon Bakery at the Venetian Theater
UCpUOtvqR-NBWBNVMzJleA,Blue Martini Lounge
IRH3mIW2q6J2CR5EoCQ5iA,U & Me Cafe
ow_E3Eni1CuRgSAto0RlNA,Block 9 Street Eats
7tqDSf2wJ1BrLDSfhhJitA,Islandtucky Fried Chicken
zAhv5Pg3vUB_kzdCj0KtDg,The Chicken Shack
C5azlhXSTOlqVAM3nl95nw,Oasis Asian Kitchen
5zpAZqSrsdltaduk67jOow,Kabuki Dining Bar
Vg1C_1eqwIwkZLIXGMTW3g,Crown & Anchor British Pub
QcdKTLeP3J5Ki-fVcPZkfA,Winchell's Donut House
Ea3BblvC4zzagYI_1cNumA,Capriotti's Sandwich Shop
p7Y09Xv3wDUyROO00UhzNQ,Pizza Hut
dxeu5YQIzw0jOp1cSVkimg,Izakaya Go
BuHbMNbCQzzYi-3Y5w1c4Q,The Habit Burger Grill
YyANO0qR2zE0YILChhz2Pg,Gary Canter's Delicatessen - Mandalay Bay
0zoXYHq82haayMaV952jEQ,Greens and Proteins
gTw6PENNGl68ZPUpYWP50A,Soyo Korean Barstaurant
CVECSCW-7zDzjpIPxsew4g,Tacos El Compita
6jh0A5KphylHbE5VMJ8zIA,SalvaMex
i7VXx6AGmXtujc0kC1mUrw,Capozzoli's Italian Restaurant
qIF_4ChsmJkCvqVQv_qi-g,La Rue Marche Cafe
94mQ3aJ2xjP6W-CV1j8cXg,Port of Subs
Fmij544FE1iOruoxI41kew,Pepito Shack
5K5Fppbmvsw9znotxVOXng,Taco Bell
QpOAv584eb-ecG4TLEm95g,China a Go Go
ytk8XVFegCSdSBXLDZutpw,Bachi Burger
7UtqNjjd9D6oU7UcT2nxig,Capriotti's Sandwich Shop
7kO8bObVGFa-T3mj6PVYsg,Quiznos
RJ5UZBzWm67j0h6cxV80kQ,Los Cedros Mexican Restaurant
nPBG-UbMHDMdcnW-HncZNA,Wing King
qov0ZyFFLCIKM-9ewBqPjw,Rush Hour Tavern
J73YHN9LgV7FNYRn7n2NjQ,Putter's Bar & Grill
mrjhrTycW0iLumjMZCfrzw,Julio's Tacos & Grill
cfggUk66F01Av4YWZJXcnA,Eclipse Theaters
3ajqOW9A7VhResA08I7RTg,Hash House A Go Go
R1L4iwkNPwizkJXFIPMxig,Five Guys
RGWk5ceg1yyc-zsuIzHMDA,Louis's Fish Camp
Rd6f8vuyYgcfg-RPh6GXHw,Brookwood Farms BBQ
HVFKw_1abKVGYscxYKlKYA,Al's Beef
u9a_nThKXoF3X5E3xWgnAA,Mom's Good Eats
P69Y9eN-tjTU425-1k1smw,Bona Pizza
dqtWVr1WlaQcmPPCrmZH3w,Del Taco
okSpbU86tbKULQtz3vT-Bw,Arby's
A6rPIkIzxIeriuI4FFwxnw,Joey's Pizza
nl2nsBi9U3sW1R34nF0s0Q,Border Food Juarez-El Paso
6r8YOdxoNYfkEfqxl-nO1A,Subway
x7kEMeQ25jBQtm_ID-BPBA,Snack Nook
yZnEwqTGpkrj_mga5zeZmQ,Little Richies Chicago Style Beef and Dogs at Treasure Island
SzzrUeJGnl_LQAJXMK8wQw,Omoide Noodles & Bowls
H8FovVGJV9Uut-BYFPeOCg,Jamaican Joint Catering
Akl6WDSUwYQ3zanxczLNSg,Rice & Company
uhb7nSskHRm5RFbGkGlGwQ,Biscuits 2 Burgers
NTtLuuBKpywlyIz6oyd9kg,Sawa Sushi
Vx-90GpAcH3OAnLmyDHlIQ,Hogs Heaven Barbecue
-uRn5Hf1uo4vf3UTtOvIfA,Don Tortaco Mexican Grill
yN-RPaFZfUPtAVxoWtYuNg,Sausagefest Food Truck
4tiFtmGNFcvKRSPXPVT8Hw,Mercadito
jBh399TajGcH28Zo2J1pHw,Shake Shack
Trbt0Ex85yvwT8DHoEFCvg,Ocean One Bar and Grille
VsnsZkqEG_gg6Gsg7NdDhA,Pizza Hut
StNAnvyhVISULAFmO_Ke1Q,Great Links Brewhouse & Grill
ZBPwZv0QFWF9QGyR7LbIsA,Pho Little Saigon
5tTKSogU3fWO7TlnYrffbA,Wienerschnitzel
RO1h2JPbvp0QeqSHDJbeKw,Anchor Bar
XBIaV-NJ-OxyAd_rsiBr2A,Burger King
cIWlTjt5HlWQ02mUZIz3Ng,The Maple Tree Cafe
rhyYT6qtMVxXcj9QKLiYpg,T-Bird Lounge & Restaurant
D7BsSthpHkUjyIlJHX9v6g,Epoy's Filipino Fast Food
EaYGALPvXkv1_Kk5ZLpTgg,Mustard Cafe
WDYE-OCXNgKyXGNuBjMgEw,Table 34
2O_b-IAAW7SoPt__RX1Kww,Buca di Beppo
7IkSGKKiWhfkXQBCT8EOgA,Brentwood Cafe & Tavern
-wCtRhzWJ40Z4F8mmg7kWg,Herringbone
KWxTv7S3cWaMhv3QiW5C2g,La Tapenade Mediterranean Cafe
6QUuDlLjNDQWFCbJ9--jsQ,Fú Asian Kitchen
HJdcjuoTcaf3aBPBxYPc5g,Ono's Island BBQ
INzLc1Y0JNQzIHjPH2Nbeg,Fuzzy's Taco Shop
CftugKq9LBGGbYbzGWN5Qg,Hummus Vegas & Grill
qymbG4V5vC01eLF6LOZPQQ,Red Feather Gourmet
sghGLUOAC_WGEWmv-mZReQ,Burger King
kiU9C58n7dgygdrpjOQXMQ,Los Jarochos Restaurant
XiVHxG2nUSp_bn4dBbs4Cg,Sushi House Manda
e7byM17cm_J9ulGHD7Fbdw,Greens & Grill
m-POjqRtpWBcICTo2S5tfQ,Goldilocks Bake Shop
DeI4KqEeWy0cTdh7Wy5_RA,Samosa Factory
QCe_OTC_9Vf5-oQuflQH7Q,Pad Thai Restaurant
W1Yr6c2XDx_RBjb6WsV-aQ,Divine Cafe at the Springs Preserve
dPxZI9lrKTl5dvFfnb1_Ig,Trattoria Italia
cOJ1uIVIHCiefUyWG2wDfw,The Blind Pig
YBNmWKk0c_yMGGv24gCrXQ,Griddlecakes
JgkfjCL1NfMBC_M_hax_3Q,Aloha Kitchen
diY31IEunbV8MfDh81FS1A,Smashburger
Piw03nxAXZF86UYaVrDn1g,Sbarro the Italian Eatery
mDR12Hafvr84ctpsV6YLag,Mr Mamas
NoSj3hV8Rlz_gUsOL4_EjQ,Jack's Pub
0G1y7uV7w1D2uziS4Lt_Dw,Chapalas Mexican Restaurants
TrGBHqHVzJM5tk2C1D1ctQ,The Sandwich Spot
T00dMi_gQdyQkE9GKJFVSQ,Taco Bell
zt9RLUIU32fZYOBh2L0NNQ,Inka Grill
-BmqghX1sv7sgsxOIS2yAg,Merkato Ethiopian Cafe
bWKvYA16me11_2Ws2sLRww,Jr's Place
TmAbrQoXslJsReCqLfwnXA,Pho Vegas
uRhytgGI6IcMQRZ7wi-XrA,Carnival World Buffet
Igqp27BP7cm9vUu_WB0gRA,Romano's Pizzeria
JQLi-Ow9pg391iMzw5LSwg,Mary's Hash House
9kCG5bJ3fT7gR29Gw1suiQ,Pho Nhu  Y
rFs8owHtutwwlqpU9pPIsQ,American Subs
jJZwQj3Pwv1OMZ8bQpKxnw,PhilHouse
2nEhcvxBZk2W4x_fi0cYxw,Roberto's Taco Shop
6Tq13q3Ib17gSgP0zki3EA,Las Gorditas
3QQdF1RT43sVq2YxeE_iHw,My Pie Pizza
IFvBnwcWJ54BgMzVnCxIrQ,Life's A Bagel
5shgJB7a-2_gdnzc0gsOtg,Firefly
o_PJyAnngdzxpC5WDyqtyA,Milano's III Pizza
Yo8NIJEtc8UEbPd38L35ow,CHINA ONE
16tWXenJ1wTqugXJU7yiZg,808 Sushi
bXvr9e0_TQ83RI3nZwDdsg,Oiga, Mire, Vea Colombian Cuisine
in0ZHvYxzW479icf6-o5Og,JT'S Barbecue
DBc9PoMFQW2Vn8Xtrb9TmQ,Chicago style taco shop Mobile
hx-oJMNnweYqE5ybU8aiSg,Vegas Buffet
bPKT1uKJ20bd7BlqklMR4Q,Kenny the Bartender At Rumor Hotel
Ej_5JlAQ2He6NBu_PSygGA,Shari's Rock & Roll Diner
2WiMyg8-DoXQ8_R5qFc2iQ,Poke Addiction
N3WQPXoVeCuzqyPIvWIX5Q,Las Vegas Lounge
S_PEroRv40j1In11gNH2LQ,Five Guys
KJ6DuC0Jve9hAtzM2SGNOQ,Viva El Taco
VbrGaAmb4CJOL5oLsj2VsA,Pacific Buffet
hMh9XOwNQcu31NAOCqhAEw,Taste of India
ZDx54hHdiULbtD15JAy2fg,Stoned N Baked
YNHvFEvp9VDNwX5VhRanYQ,Mac Shack Spring Valley
zpXTbidP23E8Yaxyh8c4HA,Port of Subs
jtQARsP6P-LbkyjbO1qNGg,H&H BBQ Plus 2
3Qe4M3JNs7yIRXP13g-NYA,No Regrets Bar
mlNHAQR3UhowDDYdJF5w9w,Rosewood Grille
ZtyRPhyI6eaRP69XBLrDgg,Village Pub and Grill
rFP41LryXOyizCuMPjjw1A,Port of Subs #114
hubbaEcYPYEZu5Ziz6i0lw,Mantra Masala
yLiaMaJFq03JxXPk4puloQ,McDonald's
NfM1YE-FJCToO1LB36T6lQ,Jason's Deli
9hNuOUywLPHdSbAXtQ9DhQ,Slices Pizzeria
CR2DMfg3uP02PKT_fuygIw,Lefty's Pizza
Oto60yDwk1z72WmfWEYrjg,Baja Miguel's
B4zX3o9Qehq-cibq05FTcA,Auntie Anne's
DiCfRiL3WX-vwkK85qrIjw,MrJims.Pizza of Las Vegas
noZNxJF_q9V3Iox5qG2bVA,Breakfast & Burgers
7wMCJ9NqL9eBEX4WdJWuIA,Outback Steakhouse
O7D3kO1YMq3xfQG4sasZcA,Subway
meMEbONCUMmY6MiamrcufA,New Granada
Gk_KLfwb0GMgKDrP8_0kqg,People's Republic
M5Ft2YKkh9fFjyUNmAeRGA,Meskerem Ethiopian Restaurant & Market
duw-3Aj7gAKbQG-isS5UtQ,Veranda
G9h56Qy5DudCqKBmbPWyzQ,Sbarro
Gmkfors9fSxUKcJKSX0BRQ,Subway
Qy_tDaVTWlS14fEglzo1Tg,Rachel's Kitchen
inkeT1aob-iZWbj3o_UQCA,El Chamizal Restaurant & Mexican Grill
t7pWS0oxwjoZpT-fwQQCiA,The Dam Restaurant
MMvrkQsrZJviAz2sLd_voQ,Kung Fu Chef
alFchsneD8P49cy7aL_TMA,Won Mi
DIxgItsSI9QwX9H8lVptYg,China A Go Go
5XORYO9raiXVZSGGPvjSmA,Kopper Keg North
vtBtIV_23V95SwIDvj_OyA,Jamboree Bagel Restaurant & Cafe
8oSNaQnLGfbFC0uyRUjfCA,The Mad Greek Cafe
pHJu8tj3sI8eC5aIHLFEfQ,Nora's Italian Cuisine
ifmVI9Hw03jPcb5Vkt3GHw,Vienna Hot Dog/Mrs. Fields
rihKlAiPgJa5XcpZ1h9-bw,KFC
SLVjLgWfUqgaXtmc0wmLiw,Pt's Pub
LDMCrFlGIFUN6L-FEFgzWg,El Pollo Loco
GisIy4El3OAxJwnkovgv_A,Hot Dog on a Stick
KPPjKg1kV2nzLidTXljQZA,Play It Again Sam
yrRzB4EZb15shCOt7axnzA,Nigerian Cuisine
o2nt0ZJP0WmdDL-4HV-p4w,Casa Don Juan Mexican Restaurant
6qP6R78nlAGSahx78DayHQ,Taco Bell
T-wer_1iIXs692gYrTriDg,Hanshiktaco
CNwY37pdEDwLl1ehwog6xg,Jasmine Thai Gourmet
i9wyOB3M98FWZObEbFf7kg,The Sand Box
YrHVGQ8_Dcs5xCe78CvGmA,McDonald's
4lAwPgy1m9Rd0oBpi4Hr2w,McDonald's
h0MNaniQdLa3ZGmXh9DDeQ,Dot's Southern Kitchen
w2H8483LFXrth8X-cpku0Q,Big Dog's Bar and Grill
BjbR39fp7BnurXAq9gNNEg,China Olive
Sy36Js6xGWQqpi9K6nlYgg,Hamada of Japan
wyPkRQg3F5Yz2WqRFax7-g,Munchbar
LgTBbuKTSm4qKHEmFAEJmA,Vegas Best Pizza
oWD385Ues-RWJmhP_Riz1g,Griddlecakes
qy6RM3qsgXTanVH-TlJaXQ,Cheerful House Chinese Cuisine
iWox6NQVA76eH61toMhxfA,Spicy Pickle
NuT1ejKruFnBFQWC6Xg82w,Papa Murphy's
Q283sagGad1VlOncWykBKQ,Subway
AL5YzikrmxwcBzBNLGO7Jw,Fuddruckers
G58YATMKnn-M-RUDWg3lxw,THEcafe at THEhotel
AdrHuOKie8YMO2Yo9Wqrag,Amanecer Salvadoreno Restaurant
Zbjl53pR2W0jMrGFPM0Ssw,Panera Bread
mjhwLcuoenVW8oFhcNmlHA,Claim Jumper
So132GP_uy3XbGs0KNyzyw,Casa Di Amore
T8Z5LpR4gJXexRk-33P4LQ,Big Hurt's Snack Shack
c_3abcaptUG0d4A4LWMe7w,Carl's Jr.
2PS9kBbuJcmBhcNp-D62uA,Mom's Teriyaki
v_frjRRrLTm4eJchadhf_g,Don Alejandro's Texan Grill
XydKWBaKYDO2BFXs8pXnbg,McDonald's
D9iGotN_nI8MCzVpISep9w,Que Huong Restaurant
lweobd-AOEP1lYNTfhuHhQ,Café de Cebu
Gd2OE3FIWzv5boI99bM6Iw,Kazuki Sushi
klsBtNP-vlO3QlfPbAtTzQ,Denny's
K2_zfa7cKbg5klHJYqoWnw,Hot N Juicy Crawfish
zYDih_sBtW5ujL-zmUjIqA,Magura
Pg7DrmU-OjuRGLVR7jVHRg,Coco Cafe
PpicV2WP71Bmn5QsA9LAYw,Motor City Cafe
0IjBFHFm8M-VPyym-Xrkhw,Tower Pizzeria
_flZPT7fynq6WFzWvFOV4g,Chicken Itza
gQ9qXrLNnowN6YrGhJFTYQ,Arby's
w2LGE0kHQQv6v0LmJtcfhw,Big Town Hero
ten1jIj2JOoQMrl1yCmxFg,Yummy House
CCVh8YKdN3c-WgqEbzya3A,Market Cafe Vdara
8RGoNUEC4QGbpF4af7CDdQ,Little Caesar's
MbhIK-51P6TmHWLLa-n4Sg,Steakhouse 46
_-QrdVYJbebaC2qschZ6iQ,Little Caesars Pizza
kqO-dgJ_Ww17qVJXsPTfnw,Golden Cake
LyVLSt5aLx-4Ll2XB-U-5Q,Red Lantern Pho Vietnamese Grill
yz2EimDE7bBvq6b4mDe_zg,IHOP
fL-b760btOaGa85OJ9ut3w,Rollin Smoke Barbeque
Q-cV5tDErkUbUefrzDa7Aw,Asian Fresh
0QHMAUi6NdOUZ1ckXq0-sA,Rainforest Café
liGn7sPOvUuy3kcwbhRkbA,Zine Noodles Dim Sum
rVS0ASzAtN9vCUcrXMzGEw,Juke N Java
lINk_EU_elY6iTrfUGcRqg,El Pollo Loco
p91DHXkz5o_k825LwQPK9g,Rice To-Go
wcXqGgZDlnyEyEmtEZ8-zw,Big Burgers & Pizza
l6TEtn0bxJlXXVnKhwyeAw,Cousins Maine Lobster - Las Vegas
KskYqH1Bi7Z_61pH6Om8pg,Lotus of Siam
PBYDlb88SAWHiQgqJJ67hQ,Rattlecan
PF9-QuAKgQce5TSdBZ0dCA,Yum Yum BBQ
z7IEawyWhsdjc-7clTJWUQ,IHOP
LV-oONzEA22qiBEFK1sckA,American Fish
z2VJoa0l_QGFhl7YqiES6g,Cafe Volare
FLMxWQO-ckCQmGZhU9OQgw,Carnival World Buffet
Zmfq3DVhHdtVChhSxzoUHw,Panna Thai Restaurant
E7VRsyNQWPteH6_qI4j7bw,Thai Pepper
MwCai0x6GILtK4KkwufZig,The Martini
5xYk23lz0ktdMvzHtohymQ,Village Pub & Poker
vpoXE7CsEMZNzBMDvkuqHg,Aranya Thai Bistro
E9Bq0UKtg3tB1yr2QXZ0Dg,Waffle Bar
MQlJrXuMAkTtWQQU_nszLQ,Wendy's
hH-4ogdPgACvrcyiccwdPA,Auntie Anne's Soft Pretzel
NHFsXnwZDkY3ufoTE9iKjQ,Chipotle Mexican Grill
yCkpp-ItQWo7jjA3ngmX_w,BBQ Shak
